task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,352,1,0,0,18,23,5,23.0,1000.0,8,8.0,[],18,26,8,1000.0,27
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,348,1,0,0,18,23,5,23.0,1000.0,9,8.0,[],18,26,8,1000.0,28
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,220,1,0,0,18,21,3,23.0,1000.0,10,5.0,[],18,23,5,1000.0,29
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,3,1,0,0,18,19,1,23.0,1000.0,0,1.0,[],18,19,1,1000.0,30
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,233,1,0,0,7,13,6,23.0,1000.0,5,5.0,[],7,12,5,1000.0,21
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,22,1,0,0,7,9,2,23.0,1000.0,3,1.0,[],7,8,1,1000.0,22
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,260,1,0,0,7,11,4,23.0,1000.0,11,6.0,[],7,13,6,1000.0,20
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,15,1,0,0,8,9,1,23.0,1000.0,2,1.0,[],7,8,1,1000.0,23
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,28,1,0,0,8,9,1,23.0,1000.0,4,1.0,[],0,1,1,1000.0,24
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,84,1,0,0,0,5,5,23.0,1000.0,3,2.0,[],0,2,2,1000.0,10
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,74,1,0,0,4,8,4,23.0,1000.0,2,2.0,[],0,2,2,1000.0,17
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,197,1,0,0,0,10,10,23.0,1000.0,0,5.0,[],0,5,5,1000.0,8
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,472,1,0,0,0,12,12,23.0,1000.0,6,11.0,[],0,11,11,1000.0,6
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,0,4,4,23.0,1000.0,2,2.0,[],0,2,2,1000.0,11
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,0,1,1,22.0,1000.0,11,18.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0,2,2,984.0,5
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,233,1,0,0,0,3,3,20.0,1000.0,9,21.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0,5,5,984.0,2
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,105,1,0,0,3,6,3,20.0,1000.0,5,11.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,5,3,992.0,14
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,352,1,0,0,3,8,5,18.0,1000.0,9,16.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,10,8,992.0,13
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,43,1,0,0,9,12,3,23.0,1000.0,1,1.0,[],0,1,1,1000.0,25
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,472,1,0,0,0,12,12,23.0,1000.0,7,11.0,[],0,11,11,1000.0,7
ID00005_2,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,24,1,0,0,9,10,1,23.0,1000.0,4,1.0,[],0,1,1,1000.0,26
ID00005_3,21,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,168,1,0,0,0,9,9,23.0,1000.0,1,4.0,[],0,4,4,1000.0,9
ID00006_0,22,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,287,1,0,0,0,4,4,19.0,1000.0,8,26.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0,7,7,981.0,1
ID00006_1,23,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,22,1,0,0,0,1,1,22.0,1000.0,4,20.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0,1,1,981.0,3
ID00007_0,24,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,489,1,0,0,7,14,7,16.0,1000.0,8,19.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",7,18,11,992.0,18
ID00007_1,25,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,348,1,0,0,7,12,5,18.0,1000.0,10,16.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",7,15,8,992.0,19
ID00008_0,26,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,168,1,0,0,1,4,3,20.0,1000.0,11,17.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0,4,4,987.0,12
ID00008_1,27,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,260,1,0,0,0,4,4,19.0,1000.0,10,19.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0,6,6,987.0,4
ID00009_0,28,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,151,1,0,0,4,8,4,19.0,1000.0,4,12.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4,8,4,992.0,16
ID00009_1,29,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,220,1,0,0,4,7,3,20.0,1000.0,11,13.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4,9,5,992.0,15
