task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,56,1,0,0,17,18,1,19.0,1000.0,9,2.0,[],17,19,2,1000.0,29
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,66,1,0,0,17,18,1,19.0,1000.0,10,2.0,[],17,19,2,1000.0,30
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,136,1,0,0,17,19,2,19.0,1000.0,8,3.0,[],17,20,3,1000.0,28
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,17,17,0,19.0,1000.0,0,0.0,[],17,17,0,1000.0,31
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,145,1,0,0,12,14,2,19.0,1000.0,8,4.0,[],8,12,4,1000.0,25
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,107,1,0,0,11,14,3,19.0,1000.0,6,3.0,[],8,11,3,1000.0,23
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,462,1,0,0,8,14,6,19.0,1000.0,10,10.0,[],8,18,10,1000.0,19
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,3,1,0,0,12,13,1,19.0,1000.0,2,1.0,[],8,9,1,1000.0,27
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,418,1,0,0,0,11,11,19.0,1000.0,7,9.0,[],0,9,9,1000.0,7
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,468,1,0,0,2,8,6,19.0,1000.0,10,11.0,[],0,11,11,1000.0,12
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,432,1,0,0,3,9,6,19.0,1000.0,11,10.0,[],0,10,10,1000.0,13
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,9,13,4,19.0,1000.0,3,2.0,[],0,2,2,1000.0,22
ID00003_0,12,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,0,2,2,17.0,1000.0,4,12.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0,2,2,990.0,5
ID00003_1,13,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,145,1,0,0,1,3,2,17.0,1000.0,11,14.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0,4,4,990.0,11
ID00004_0,14,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,325,1,0,0,3,12,9,10.0,1000.0,4,10.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,9,7,997.0,14
ID00004_1,15,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,56,1,0,0,3,6,3,16.0,1000.0,2,5.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,4,2,997.0,15
ID00005_0,16,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,175,1,0,0,0,9,9,19.0,1000.0,3,4.0,[],0,4,4,1000.0,10
ID00005_1,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,345,1,0,0,9,14,5,19.0,1000.0,11,8.0,[],0,8,8,1000.0,21
ID00005_2,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,412,1,0,0,0,11,11,19.0,1000.0,6,9.0,[],0,9,9,1000.0,8
ID00005_3,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,73,1,0,0,12,14,2,19.0,1000.0,4,2.0,[],0,2,2,1000.0,26
ID00005_4,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,458,1,0,0,0,12,12,19.0,1000.0,5,10.0,[],0,10,10,1000.0,6
ID00005_5,21,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,243,1,0,0,0,13,13,19.0,1000.0,0,6.0,[],0,6,6,1000.0,9
ID00005_6,22,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,59,1,0,0,11,13,2,19.0,1000.0,7,2.0,[],0,2,2,1000.0,24
ID00006_0,23,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,329,1,0,0,0,5,5,14.0,1000.0,9,20.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0,8,8,988.0,2
ID00006_1,24,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,107,1,0,0,0,2,2,17.0,1000.0,10,15.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0,3,3,988.0,3
ID00007_0,25,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,374,1,0,0,8,13,5,14.0,1000.0,9,12.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",8,17,9,997.0,18
ID00007_1,26,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,66,1,0,0,8,12,4,15.0,1000.0,2,5.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",8,10,2,997.0,20
ID00008_0,27,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,59,1,0,0,0,1,1,18.0,1000.0,11,15.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0,2,2,987.0,4
ID00008_1,28,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,462,1,0,0,0,6,6,13.0,1000.0,8,23.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0,10,10,987.0,1
ID00009_0,29,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,434,1,0,0,6,12,6,13.0,1000.0,8,13.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,12,10,997.0,16
ID00009_1,30,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,136,1,0,0,6,13,7,12.0,1000.0,1,6.0,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2,5,3,997.0,17
