task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,372,1,0,0,0,5,5,61.0,1000.0,8,86.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,922.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,372,1,0,0,0,5,5,61.0,1000.0,9,86.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,922.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,372,1,0,0,8,13,5,64.0,1000.0,8,78.0,"['ID00002_0', 'ID00002_1']",8,16,8,930.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,191,1,0,0,8,11,3,66.0,1000.0,9,75.0,"['ID00002_0', 'ID00002_1']",8,13,5,930.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,181,1,0,0,8,11,3,66.0,1000.0,10,74.0,"['ID00002_0', 'ID00002_1']",8,12,4,930.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,191,1,0,0,16,19,3,69.0,1000.0,9,69.0,"['ID00003_0', 'ID00003_1']",16,21,5,936.0,7
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,243,1,0,0,16,20,4,68.0,1000.0,8,70.0,"['ID00003_0', 'ID00003_1']",16,22,6,936.0,6
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,243,1,0,0,22,26,4,69.0,1000.0,8,64.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",21,27,6,942.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,61,1,0,0,22,23,1,72.0,1000.0,9,60.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",21,23,2,942.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1236,1,0,0,28,44,16,58.0,1000.0,8,58.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,54,27,969.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,61,1,0,0,28,29,1,73.0,1000.0,9,33.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,29,2,969.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,66,1,0,0,28,29,1,73.0,1000.0,10,33.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,29,2,969.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,66,1,0,0,55,56,1,73.0,1000.0,8,31.0,"['ID00006_0', 'ID00006_1']",54,56,2,971.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,62,1,0,0,55,56,1,73.0,1000.0,9,31.0,"['ID00006_0', 'ID00006_1']",54,56,2,971.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,3,1,0,0,55,56,1,73.0,1000.0,0,30.0,"['ID00006_0', 'ID00006_1']",54,55,1,971.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,55,55,0,74.0,1000.0,1,29.0,"['ID00006_0', 'ID00006_1']",54,54,0,971.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,62,1,0,0,57,58,1,74.0,1000.0,8,29.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",56,58,2,973.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,1,1,0,0,57,58,1,74.0,1000.0,0,28.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",56,57,1,973.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1236,1,0,0,59,75,16,75.0,1000.0,8,27.0,[],58,85,27,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1,1,0,0,59,60,1,75.0,1000.0,0,1.0,[],58,59,1,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,4,1,0,0,59,60,1,75.0,1000.0,1,1.0,[],58,59,1,1000.0,21
