task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,419,1,0,0,0,6,6,70.0,1000.0,8,97.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,912.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,419,1,0,0,0,6,6,70.0,1000.0,9,97.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,912.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,419,1,0,0,9,15,6,73.0,1000.0,8,88.0,"['ID00002_0', 'ID00002_1']",9,18,9,921.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,207,1,0,0,9,12,3,76.0,1000.0,9,84.0,"['ID00002_0', 'ID00002_1']",9,14,5,921.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,212,1,0,0,9,12,3,76.0,1000.0,10,84.0,"['ID00002_0', 'ID00002_1']",9,14,5,921.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,207,1,0,0,18,21,3,78.0,1000.0,8,79.0,"['ID00003_0', 'ID00003_1']",18,23,5,926.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,143,1,0,0,18,20,2,79.0,1000.0,9,78.0,"['ID00003_0', 'ID00003_1']",18,22,4,926.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,143,1,0,0,23,25,2,80.0,1000.0,8,74.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,27,4,930.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,33,1,0,0,23,24,1,81.0,1000.0,4,71.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,24,1,930.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1549,1,0,0,27,47,20,63.0,1000.0,8,70.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,61,34,964.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,33,1,0,0,27,28,1,82.0,1000.0,4,37.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,964.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,35,1,0,0,27,28,1,82.0,1000.0,5,37.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,964.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,35,1,0,0,61,62,1,82.0,1000.0,4,36.0,"['ID00006_0', 'ID00006_1']",61,62,1,965.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,33,1,0,0,61,62,1,82.0,1000.0,5,36.0,"['ID00006_0', 'ID00006_1']",61,62,1,965.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,61,62,1,82.0,1000.0,0,36.0,"['ID00006_0', 'ID00006_1']",61,62,1,965.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,61,61,0,83.0,1000.0,1,35.0,"['ID00006_0', 'ID00006_1']",61,61,0,965.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,33,1,0,0,62,63,1,82.0,1000.0,4,35.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",62,63,1,966.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,62,62,0,83.0,1000.0,0,34.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",62,62,0,966.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1549,1,0,0,63,83,20,83.0,1000.0,8,34.0,[],63,97,34,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,83.0,1000.0,0,0.0,[],63,63,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,83.0,1000.0,0,0.0,[],63,63,0,1000.0,21
