task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,184,1,0,0,0,3,3,84.0,1000.0,8,112.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,4,4,892.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,184,1,0,0,0,3,3,84.0,1000.0,9,112.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,4,4,892.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,184,1,0,0,4,7,3,86.0,1000.0,8,108.0,"['ID00002_0', 'ID00002_1']",4,8,4,896.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,88,1,0,0,4,6,2,87.0,1000.0,10,106.0,"['ID00002_0', 'ID00002_1']",4,6,2,896.0,5
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,96,1,0,0,4,6,2,87.0,1000.0,9,107.0,"['ID00002_0', 'ID00002_1']",4,7,3,896.0,4
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,88,1,0,0,8,10,2,88.0,1000.0,8,104.0,"['ID00003_0', 'ID00003_1']",8,10,2,898.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,65,1,0,0,8,9,1,89.0,1000.0,9,104.0,"['ID00003_0', 'ID00003_1']",8,10,2,898.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,65,1,0,0,10,11,1,90.0,1000.0,8,102.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",10,12,2,900.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,15,1,0,0,10,11,1,90.0,1000.0,0,101.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",10,11,1,900.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2270,1,0,0,12,41,29,63.0,1000.0,8,100.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",12,61,49,949.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,15,1,0,0,12,13,1,91.0,1000.0,0,52.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",12,13,1,949.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,16,1,0,0,12,13,1,91.0,1000.0,1,52.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",12,13,1,949.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,16,1,0,0,61,62,1,91.0,1000.0,0,51.0,"['ID00006_0', 'ID00006_1']",61,62,1,950.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,15,1,0,0,61,62,1,91.0,1000.0,1,51.0,"['ID00006_0', 'ID00006_1']",61,62,1,950.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,61,61,0,92.0,1000.0,2,50.0,"['ID00006_0', 'ID00006_1']",61,61,0,950.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,61,61,0,92.0,1000.0,2,50.0,"['ID00006_0', 'ID00006_1']",61,61,0,950.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,15,1,0,0,62,63,1,91.0,1000.0,0,50.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",62,63,1,951.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,62,62,0,92.0,1000.0,1,49.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",62,62,0,951.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2270,1,0,0,63,92,29,92.0,1000.0,8,49.0,[],63,112,49,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,92.0,1000.0,0,0.0,[],63,63,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,92.0,1000.0,0,0.0,[],63,63,0,1000.0,21
