task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,398,1,0,0,0,5,5,89.0,1000.0,8,120.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,889.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,398,1,0,0,0,5,5,89.0,1000.0,9,120.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,889.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,398,1,0,0,9,14,5,92.0,1000.0,8,111.0,"['ID00002_0', 'ID00002_1']",9,18,9,898.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,195,1,0,0,9,12,3,94.0,1000.0,9,107.0,"['ID00002_0', 'ID00002_1']",9,14,5,898.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,203,1,0,0,9,12,3,94.0,1000.0,10,107.0,"['ID00002_0', 'ID00002_1']",9,14,5,898.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,195,1,0,0,18,21,3,97.0,1000.0,8,102.0,"['ID00003_0', 'ID00003_1']",18,23,5,903.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,201,1,0,0,18,21,3,97.0,1000.0,9,102.0,"['ID00003_0', 'ID00003_1']",18,23,5,903.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,201,1,0,0,23,26,3,98.0,1000.0,8,97.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,28,5,908.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,48,1,0,0,23,24,1,100.0,1000.0,9,94.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,25,2,908.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2021,1,0,0,28,54,26,76.0,1000.0,8,92.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",28,72,44,952.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,48,1,0,0,28,29,1,101.0,1000.0,9,50.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",28,30,2,952.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,52,1,0,0,28,29,1,101.0,1000.0,10,50.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",28,30,2,952.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,52,1,0,0,72,73,1,101.0,1000.0,8,48.0,"['ID00006_0', 'ID00006_1']",72,74,2,954.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,49,1,0,0,72,73,1,101.0,1000.0,9,48.0,"['ID00006_0', 'ID00006_1']",72,74,2,954.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,2,1,0,0,72,73,1,101.0,1000.0,0,47.0,"['ID00006_0', 'ID00006_1']",72,73,1,954.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,72,72,0,102.0,1000.0,1,46.0,"['ID00006_0', 'ID00006_1']",72,72,0,954.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,49,1,0,0,74,75,1,101.0,1000.0,8,46.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",74,76,2,956.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,74,74,0,102.0,1000.0,0,44.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",74,74,0,956.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2021,1,0,0,76,102,26,102.0,1000.0,8,44.0,[],76,120,44,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,102.0,1000.0,0,0.0,[],76,76,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,102.0,1000.0,0,0.0,[],76,76,0,1000.0,21
