task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,750,1,0,0,19.7125,29.0875,9.375,32.47500000000002,1000.0,10,16.071428571428573,[],24.87857142857143,40.95,16.071428571428573,1000.0,15
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,862,1,0,0,19.7125,30.487499999999997,10.775,32.47500000000002,1000.0,9,18.47142857142857,[],24.87857142857143,43.35,18.47142857142857,1000.0,14
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,1021,1,0,0,19.7125,32.474999999999994,12.7625,32.47500000000002,1000.0,8,21.87857142857143,[],24.87857142857143,46.75714285714286,21.87857142857143,1000.0,13
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,4,1,0,0,19.7125,19.8125,0.1,32.47500000000002,1000.0,4,0.08571428571428572,[],24.87857142857143,24.964285714285715,0.08571428571428572,1000.0,25
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,609,1,0,0,8.9375,24.1625,15.225,32.47500000000002,1000.0,6,13.05,[],9.9,22.950000000000003,13.05,1000.0,17
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,715,1,0,0,8.9375,17.875,8.9375,32.47500000000002,1000.0,11,15.321428571428573,[],9.9,25.221428571428575,15.321428571428573,1000.0,16
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,191,1,0,0,8.9375,13.7125,4.775,32.47500000000002,1000.0,7,4.092857142857143,[],9.9,13.992857142857144,4.092857142857143,1000.0,24
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,8.9375,8.9375,0.0,32.47500000000002,1000.0,0,0.0,[],9.9,9.9,0.0,1000.0,26
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,498,1,0,0,0.0,12.45,12.45,32.47500000000002,1000.0,7,10.671428571428573,[],0.0,10.671428571428573,10.671428571428573,1000.0,18
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,281,1,0,0,0.0,14.05,14.05,32.47500000000002,1000.0,2,6.021428571428571,[],0.0,6.021428571428571,6.021428571428571,1000.0,23
ID00003_0,10,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,281,1,0,0,0.0,7.025,7.025,25.450000000000045,1000.0,5,43.971428571428575,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,6.021428571428571,6.021428571428571,962.0500000000001,6
ID00003_1,11,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,609,1,0,0,0.0,7.6125,7.6125,24.862500000000068,1000.0,10,51.0,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,13.05,13.05,962.0500000000001,3
ID00004_0,12,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,311,1,0,0,7.6125,15.3875,7.775,24.700000000000045,1000.0,5,28.542857142857144,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",6.021428571428571,12.685714285714287,6.664285714285715,978.1214285714286,12
ID00004_1,13,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,750,1,0,0,7.6125,16.9875,9.375,23.100000000000023,1000.0,10,37.95,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",6.021428571428571,22.092857142857145,16.071428571428573,978.1214285714286,9
ID00005_0,14,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,300,1,0,0,0.0,15.0,15.0,32.47500000000002,1000.0,1,6.428571428571429,[],0.0,6.428571428571429,6.428571428571429,1000.0,22
ID00005_1,15,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,343,1,0,0,0.0,17.15,17.15,32.47500000000002,1000.0,0,7.3500000000000005,[],0.0,7.3500000000000005,7.3500000000000005,1000.0,21
ID00005_2,16,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,494,1,0,0,0.0,12.35,12.35,32.47500000000002,1000.0,7,10.585714285714285,[],0.0,10.585714285714285,10.585714285714285,1000.0,19
ID00005_3,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,462,1,0,0,0.0,11.55,11.55,32.47500000000002,1000.0,5,9.9,[],0.0,9.9,9.9,1000.0,20
ID00006_0,18,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,417,1,0,0,0.0,5.2125,5.2125,27.262500000000045,1000.0,11,49.28571428571429,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,8.935714285714287,8.935714285714287,959.6500000000001,4
