,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,[],1,7,Genome,Terminated,0,100000000000,1,615825.96484375,10.0,0,0
1,ID00001,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,97952.3828125,5.45,0,0
2,ID00002,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,107964.27734375,10.0,0,0
3,ID00003,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,97553.755859375,5.48,0,0
4,ID00004,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,102614.60546875,8.14,0,0
5,ID00005,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,102977.486328125,10.0,0,0
6,ID00006,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,106763.45703125,9.79,0,0
7,ID00007,['ID00001'],1,2,Genome,Terminated,0,100000000000,1,46528.607421875,1.54,0,0
8,ID00008,['ID00002'],1,2,Genome,Terminated,0,100000000000,1,42480.6513671875,1.34,0,0
9,ID00009,['ID00003'],1,2,Genome,Terminated,0,100000000000,1,49283.517578125,2.99,0,0
10,ID00010,['ID00004'],1,2,Genome,Terminated,0,100000000000,1,44381.8095703125,1.55,0,0
11,ID00011,['ID00005'],1,2,Genome,Terminated,0,100000000000,1,40844.2177734375,2.5,0,0
12,ID00012,['ID00006'],1,2,Genome,Terminated,0,100000000000,1,58036.921875,1.53,0,0
13,ID00013,['ID00007'],1,2,Genome,Terminated,0,100000000000,1,27644.78125,3.82,0,0
14,ID00014,['ID00008'],1,2,Genome,Terminated,0,100000000000,1,19940.81640625,1.98,0,0
15,ID00015,['ID00009'],1,2,Genome,Terminated,0,100000000000,1,32381.0615234375,3.08,0,0
16,ID00016,['ID00010'],1,2,Genome,Terminated,0,100000000000,1,24566.783203125,4.12,0,0
17,ID00017,['ID00011'],1,2,Genome,Terminated,0,100000000000,1,18015.7509765625,2.46,0,0
18,ID00018,['ID00012'],1,2,Genome,Terminated,0,100000000000,1,37973.26953125,6.04,0,0
19,ID00019,['ID00013'],1,3,Genome,Terminated,0,100000000000,1,4214835.8623046875,10.0,0,0
20,ID00020,['ID00014'],1,3,Genome,Terminated,0,100000000000,1,4213175.98828125,10.0,0,0
21,ID00021,['ID00015'],1,3,Genome,Terminated,0,100000000000,1,4218613.9033203125,10.0,0,0
22,ID00022,['ID00016'],1,3,Genome,Terminated,0,100000000000,1,4215398.755859375,10.0,0,0
23,ID00023,['ID00017'],1,3,Genome,Terminated,0,100000000000,1,4212037.017578125,10.0,0,0
24,ID00024,['ID00018'],1,3,Genome,Terminated,0,100000000000,1,4218093.888671875,10.0,0,0
25,ID00025,"['ID00019', 'ID00020', 'ID00024', 'ID00023', 'ID00022', 'ID00021']",1,9,Genome,Terminated,0,100000000000,1,66086.7822265625,10.0,0,0
26,ID00026,['ID00025'],1,2,Genome,Terminated,0,100000000000,1,32092.302734375,0.04,0,0
27,ID00027,['ID00026'],1,3,Genome,Terminated,0,100000000000,1,4207380.26171875,10.0,0,0
