,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,[],1,4,Montage,Terminated,0,100000000000,1,12250.412109375,10.0,0,0
1,ID00001,[],1,4,Montage,Terminated,0,100000000000,1,12257.7890625,10.0,0,0
2,ID00002,[],1,4,Montage,Terminated,0,100000000000,1,12258.673828125,10.0,0,0
3,ID00003,[],1,4,Montage,Terminated,0,100000000000,1,12213.76953125,10.0,0,0
4,ID00004,[],1,4,Montage,Terminated,0,100000000000,1,12226.8515625,10.0,0,0
5,ID00005,[],1,4,Montage,Terminated,0,100000000000,1,12270.634765625,10.0,0,0
6,ID00006,['ID00000'],1,5,Montage,Terminated,0,100000000000,1,8500.9482421875,10.0,0,0
7,ID00007,"['ID00002', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16474.751953125,10.0,0,0
8,ID00008,"['ID00003', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16451.49609375,10.0,0,0
9,ID00009,"['ID00001', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16680.69140625,10.0,0,0
10,ID00010,"['ID00003', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16489.3056640625,10.0,0,0
11,ID00011,"['ID00002', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16607.28125,10.0,0,0
12,ID00012,"['ID00005', 'ID00003']",1,7,Montage,Terminated,0,100000000000,1,16579.5625,10.0,0,0
13,ID00013,"['ID00004', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16580.970703125,10.0,0,0
14,ID00014,"['ID00004', 'ID00003']",1,7,Montage,Terminated,0,100000000000,1,16477.3349609375,10.0,0,0
15,ID00015,"['ID00005', 'ID00004']",1,7,Montage,Terminated,0,100000000000,1,16542.4541015625,10.0,0,0
16,ID00016,"['ID00005', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16421.0244140625,10.0,0,0
17,ID00017,['ID00005'],1,5,Montage,Terminated,0,100000000000,1,8504.0947265625,10.0,0,0
18,ID00018,"['ID00006', 'ID00017', 'ID00016', 'ID00015', 'ID00014', 'ID00009', 'ID00008', 'ID00007', 'ID00013', 'ID00012', 'ID00011', 'ID00010']",1,10,Montage,Terminated,0,100000000000,1,3352.44921875,0.96,0,0
19,ID00019,['ID00018'],1,3,Montage,Terminated,0,100000000000,1,3.7529296875,1.13,0,0
20,ID00020,"['ID00019', 'ID00000']",1,5,Montage,Terminated,0,100000000000,1,16303.9013671875,10.0,0,0
21,ID00021,"['ID00019', 'ID00001']",1,5,Montage,Terminated,0,100000000000,1,16177.3701171875,10.0,0,0
22,ID00022,"['ID00019', 'ID00002']",1,5,Montage,Terminated,0,100000000000,1,16250.0927734375,10.0,0,0
23,ID00023,"['ID00003', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16306.1357421875,10.0,0,0
24,ID00024,"['ID00004', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16205.9404296875,10.0,0,0
25,ID00025,"['ID00005', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16232.1552734375,10.0,0,0
26,ID00026,"['ID00025', 'ID00020', 'ID00024', 'ID00023', 'ID00022', 'ID00021']",1,10,Montage,Terminated,0,100000000000,1,48739.4658203125,2.59,0,0
27,ID00027,['ID00026'],1,4,Montage,Terminated,0,100000000000,1,92067.103515625,3.63,0,0
28,ID00028,['ID00027'],1,3,Montage,Terminated,0,100000000000,1,93907.2255859375,4.23,0,0
29,ID00029,['ID00028'],1,2,Montage,Terminated,0,100000000000,1,2344.119140625,1.31,0,0
