,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,[],1,4,Montage,Terminated,0,100000000000,1,12273.2734375,10.0,0,0
1,ID00001,[],1,4,Montage,Terminated,0,100000000000,1,12259.515625,10.0,0,0
2,ID00002,[],1,4,Montage,Terminated,0,100000000000,1,12253.9765625,10.0,0,0
3,ID00003,[],1,4,Montage,Terminated,0,100000000000,1,12254.298828125,10.0,0,0
4,ID00004,[],1,4,Montage,Terminated,0,100000000000,1,12232.02734375,10.0,0,0
5,ID00005,[],1,4,Montage,Terminated,0,100000000000,1,12282.806640625,10.0,0,0
6,ID00006,['ID00000'],1,5,Montage,Terminated,0,100000000000,1,8505.1953125,10.0,0,0
7,ID00007,"['ID00001', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16581.8974609375,10.0,0,0
8,ID00008,['ID00001'],1,5,Montage,Terminated,0,100000000000,1,8453.8798828125,10.0,0,0
9,ID00009,"['ID00002', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16560.4560546875,10.0,0,0
10,ID00010,"['ID00004', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16395.330078125,10.0,0,0
11,ID00011,['ID00002'],1,5,Montage,Terminated,0,100000000000,1,8443.4833984375,10.0,0,0
12,ID00012,"['ID00004', 'ID00002']",1,7,Montage,Terminated,0,100000000000,1,16615.931640625,10.0,0,0
13,ID00013,"['ID00003', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16458.26953125,10.0,0,0
14,ID00014,"['ID00004', 'ID00003']",1,7,Montage,Terminated,0,100000000000,1,16641.693359375,10.0,0,0
15,ID00015,"['ID00004', 'ID00000']",1,7,Montage,Terminated,0,100000000000,1,16523.3779296875,10.0,0,0
16,ID00016,"['ID00005', 'ID00001']",1,7,Montage,Terminated,0,100000000000,1,16470.318359375,10.0,0,0
17,ID00017,"['ID00005', 'ID00002']",1,7,Montage,Terminated,0,100000000000,1,16604.2578125,10.0,0,0
18,ID00018,"['ID00006', 'ID00017', 'ID00016', 'ID00015', 'ID00014', 'ID00009', 'ID00008', 'ID00007', 'ID00013', 'ID00012', 'ID00011', 'ID00010']",1,10,Montage,Terminated,0,100000000000,1,3494.0341796875,0.96,0,0
19,ID00019,['ID00018'],1,3,Montage,Terminated,0,100000000000,1,3.7529296875,1.4,0,0
20,ID00020,"['ID00019', 'ID00000']",1,5,Montage,Terminated,0,100000000000,1,16267.7373046875,10.0,0,0
21,ID00021,"['ID00019', 'ID00001']",1,5,Montage,Terminated,0,100000000000,1,16204.3662109375,10.0,0,0
22,ID00022,"['ID00019', 'ID00002']",1,5,Montage,Terminated,0,100000000000,1,16266.2841796875,10.0,0,0
23,ID00023,"['ID00003', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16280.8974609375,10.0,0,0
24,ID00024,"['ID00004', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16292.8740234375,10.0,0,0
25,ID00025,"['ID00005', 'ID00019']",1,5,Montage,Terminated,0,100000000000,1,16255.9833984375,10.0,0,0
26,ID00026,"['ID00025', 'ID00020', 'ID00024', 'ID00023', 'ID00022', 'ID00021']",1,10,Montage,Terminated,0,100000000000,1,48786.404296875,1.31,0,0
27,ID00027,['ID00026'],1,4,Montage,Terminated,0,100000000000,1,112686.3095703125,3.61,0,0
28,ID00028,['ID00027'],1,3,Montage,Terminated,0,100000000000,1,114938.302734375,4.23,0,0
29,ID00029,['ID00028'],1,2,Montage,Terminated,0,100000000000,1,2514.2568359375,0.49,0,0
