,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,"['ID00006', 'ID00017', 'ID00027', 'ID00004', 'ID00014', 'ID00025', 'ID00008', 'ID00019', 'ID00029', 'ID00012', 'ID00023', 'ID00010', 'ID00021']",1,10,CyberShake,Terminated,0,100000000000,1,67.998046875,0.0,0,0
1,ID00001,"['ID00028', 'ID00005', 'ID00016', 'ID00026', 'ID00003', 'ID00009', 'ID00007', 'ID00018', 'ID00020', 'ID00013', 'ID00024', 'ID00011', 'ID00022']",1,10,CyberShake,Terminated,0,100000000000,1,59.9951171875,0.0,0,0
2,ID00002,[],1,10,CyberShake,Terminated,0,100000000000,1,289.1162109375,10.0,0,0
3,ID00003,[],1,2,CyberShake,Terminated,0,100000000000,1,10.404296875,10.0,0,0
4,ID00004,['ID00003'],1,2,CyberShake,Terminated,0,100000000000,1,1.4423828125,1.43,0,0
5,ID00005,[],1,2,CyberShake,Terminated,0,100000000000,1,8.4677734375,10.0,0,0
6,ID00006,['ID00005'],1,2,CyberShake,Terminated,0,100000000000,1,11.4287109375,1.45,0,0
7,ID00007,[],1,2,CyberShake,Terminated,0,100000000000,1,9.240234375,10.0,0,0
8,ID00008,['ID00007'],1,2,CyberShake,Terminated,0,100000000000,1,11.431640625,1.05,0,0
9,ID00009,[],1,2,CyberShake,Terminated,0,100000000000,1,2.953125,10.0,0,0
10,ID00010,['ID00009'],1,2,CyberShake,Terminated,0,100000000000,1,11.9208984375,1.59,0,0
11,ID00011,[],1,2,CyberShake,Terminated,0,100000000000,1,4.5966796875,10.0,0,0
12,ID00012,['ID00011'],1,2,CyberShake,Terminated,0,100000000000,1,4.4541015625,0.9,0,0
13,ID00013,[],1,2,CyberShake,Terminated,0,100000000000,1,8.69140625,10.0,0,0
14,ID00014,['ID00013'],1,2,CyberShake,Terminated,0,100000000000,1,6.9013671875,0.64,0,0
15,ID00015,[],1,10,CyberShake,Terminated,0,100000000000,1,261.8935546875,10.0,0,0
16,ID00016,[],1,2,CyberShake,Terminated,0,100000000000,1,9.671875,10.0,0,0
17,ID00017,['ID00016'],1,2,CyberShake,Terminated,0,100000000000,1,12.8935546875,0.87,0,0
18,ID00018,[],1,2,CyberShake,Terminated,0,100000000000,1,2.6748046875,10.0,0,0
19,ID00019,['ID00018'],1,2,CyberShake,Terminated,0,100000000000,1,14.943359375,1.26,0,0
20,ID00020,[],1,2,CyberShake,Terminated,0,100000000000,1,14.10546875,10.0,0,0
21,ID00021,['ID00020'],1,2,CyberShake,Terminated,0,100000000000,1,18.1669921875,1.0,0,0
22,ID00022,[],1,2,CyberShake,Terminated,0,100000000000,1,9.515625,10.0,0,0
23,ID00023,['ID00022'],1,2,CyberShake,Terminated,0,100000000000,1,17.193359375,1.01,0,0
24,ID00024,[],1,2,CyberShake,Terminated,0,100000000000,1,8.7197265625,10.0,0,0
25,ID00025,['ID00024'],1,2,CyberShake,Terminated,0,100000000000,1,8.2255859375,1.2,0,0
26,ID00026,[],1,2,CyberShake,Terminated,0,100000000000,1,8.0185546875,10.0,0,0
27,ID00027,['ID00026'],1,2,CyberShake,Terminated,0,100000000000,1,7.16015625,1.23,0,0
28,ID00028,[],1,2,CyberShake,Terminated,0,100000000000,1,5.0849609375,10.0,0,0
29,ID00029,['ID00028'],1,2,CyberShake,Terminated,0,100000000000,1,13.697265625,0.81,0,0
