,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,"['ID00006', 'ID00017', 'ID00027', 'ID00004', 'ID00014', 'ID00025', 'ID00008', 'ID00019', 'ID00029', 'ID00012', 'ID00023', 'ID00010', 'ID00021']",1,10,CyberShake,Terminated,0,100000000000,1,77.576171875,0.0,0,0
1,ID00001,"['ID00028', 'ID00005', 'ID00016', 'ID00026', 'ID00003', 'ID00009', 'ID00007', 'ID00018', 'ID00020', 'ID00013', 'ID00024', 'ID00011', 'ID00022']",1,10,CyberShake,Terminated,0,100000000000,1,62.234375,0.0,0,0
2,ID00002,[],1,10,CyberShake,Terminated,0,100000000000,1,294.15234375,10.0,0,0
3,ID00003,[],1,2,CyberShake,Terminated,0,100000000000,1,12.828125,10.0,0,0
4,ID00004,['ID00003'],1,2,CyberShake,Terminated,0,100000000000,1,14.189453125,1.35,0,0
5,ID00005,[],1,2,CyberShake,Terminated,0,100000000000,1,14.3173828125,10.0,0,0
6,ID00006,['ID00005'],1,2,CyberShake,Terminated,0,100000000000,1,9.4541015625,1.12,0,0
7,ID00007,[],1,2,CyberShake,Terminated,0,100000000000,1,4.5126953125,10.0,0,0
8,ID00008,['ID00007'],1,2,CyberShake,Terminated,0,100000000000,1,12.2880859375,0.88,0,0
9,ID00009,[],1,2,CyberShake,Terminated,0,100000000000,1,9.5185546875,10.0,0,0
10,ID00010,['ID00009'],1,2,CyberShake,Terminated,0,100000000000,1,5.3173828125,0.83,0,0
11,ID00011,[],1,2,CyberShake,Terminated,0,100000000000,1,1.046875,10.0,0,0
12,ID00012,['ID00011'],1,2,CyberShake,Terminated,0,100000000000,1,14.166015625,1.48,0,0
13,ID00013,[],1,2,CyberShake,Terminated,0,100000000000,1,7.654296875,10.0,0,0
14,ID00014,['ID00013'],1,2,CyberShake,Terminated,0,100000000000,1,8.15234375,1.26,0,0
15,ID00015,[],1,10,CyberShake,Terminated,0,100000000000,1,264.2373046875,10.0,0,0
16,ID00016,[],1,2,CyberShake,Terminated,0,100000000000,1,7.15234375,10.0,0,0
17,ID00017,['ID00016'],1,2,CyberShake,Terminated,0,100000000000,1,2.556640625,0.55,0,0
18,ID00018,[],1,2,CyberShake,Terminated,0,100000000000,1,9.8173828125,10.0,0,0
19,ID00019,['ID00018'],1,2,CyberShake,Terminated,0,100000000000,1,8.8193359375,0.89,0,0
20,ID00020,[],1,2,CyberShake,Terminated,0,100000000000,1,16.63671875,10.0,0,0
21,ID00021,['ID00020'],1,2,CyberShake,Terminated,0,100000000000,1,6.2177734375,1.13,0,0
22,ID00022,[],1,2,CyberShake,Terminated,0,100000000000,1,13.6416015625,10.0,0,0
23,ID00023,['ID00022'],1,2,CyberShake,Terminated,0,100000000000,1,11.513671875,0.67,0,0
24,ID00024,[],1,2,CyberShake,Terminated,0,100000000000,1,11.0166015625,10.0,0,0
25,ID00025,['ID00024'],1,2,CyberShake,Terminated,0,100000000000,1,6.533203125,1.02,0,0
26,ID00026,[],1,2,CyberShake,Terminated,0,100000000000,1,14.2158203125,10.0,0,0
27,ID00027,['ID00026'],1,2,CyberShake,Terminated,0,100000000000,1,15.9853515625,1.27,0,0
28,ID00028,[],1,2,CyberShake,Terminated,0,100000000000,1,7.953125,10.0,0,0
29,ID00029,['ID00028'],1,2,CyberShake,Terminated,0,100000000000,1,12.353515625,0.67,0,0
