,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,[],1,7,Genome,Terminated,0,100000000000,1,441953.443359375,10.0,0,0
1,ID00001,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,76383.080078125,4.14,0,0
2,ID00002,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,69184.14453125,3.24,0,0
3,ID00003,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,74670.63671875,4.52,0,0
4,ID00004,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,74646.9375,3.1,0,0
5,ID00005,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,76096.974609375,4.21,0,0
6,ID00006,['ID00000'],1,3,Genome,Terminated,0,100000000000,1,70971.669921875,3.58,0,0
7,ID00007,['ID00001'],1,2,Genome,Terminated,0,100000000000,1,34332.3681640625,1.29,0,0
8,ID00008,['ID00002'],1,2,Genome,Terminated,0,100000000000,1,31256.93359375,1.0,0,0
9,ID00009,['ID00003'],1,2,Genome,Terminated,0,100000000000,1,34253.2578125,1.17,0,0
10,ID00010,['ID00004'],1,2,Genome,Terminated,0,100000000000,1,29001.927734375,1.28,0,0
11,ID00011,['ID00005'],1,2,Genome,Terminated,0,100000000000,1,36401.6318359375,1.87,0,0
12,ID00012,['ID00006'],1,2,Genome,Terminated,0,100000000000,1,38208.45703125,1.18,0,0
13,ID00013,['ID00007'],1,2,Genome,Terminated,0,100000000000,1,18218.6884765625,2.27,0,0
14,ID00014,['ID00008'],1,2,Genome,Terminated,0,100000000000,1,18015.572265625,2.95,0,0
15,ID00015,['ID00009'],1,2,Genome,Terminated,0,100000000000,1,19787.2392578125,2.15,0,0
16,ID00016,['ID00010'],1,2,Genome,Terminated,0,100000000000,1,13406.66796875,1.8,0,0
17,ID00017,['ID00011'],1,2,Genome,Terminated,0,100000000000,1,20706.9345703125,2.13,0,0
18,ID00018,['ID00012'],1,2,Genome,Terminated,0,100000000000,1,26908.134765625,3.87,0,0
19,ID00019,['ID00013'],1,3,Genome,Terminated,0,100000000000,1,1310677.806640625,10.0,0,0
20,ID00020,['ID00014'],1,3,Genome,Terminated,0,100000000000,1,1312003.78125,10.0,0,0
21,ID00021,['ID00015'],1,3,Genome,Terminated,0,100000000000,1,1311959.7392578125,10.0,0,0
22,ID00022,['ID00016'],1,3,Genome,Terminated,0,100000000000,1,1309305.73046875,10.0,0,0
23,ID00023,['ID00017'],1,3,Genome,Terminated,0,100000000000,1,1312789.873046875,10.0,0,0
24,ID00024,['ID00018'],1,3,Genome,Terminated,0,100000000000,1,1316114.6748046875,10.0,0,0
25,ID00025,"['ID00019', 'ID00020', 'ID00024', 'ID00023', 'ID00022', 'ID00021']",1,9,Genome,Terminated,0,100000000000,1,50954.3544921875,10.0,0,0
26,ID00026,['ID00025'],1,2,Genome,Terminated,0,100000000000,1,24693.5966796875,0.02,0,0
27,ID00027,['ID00026'],1,3,Genome,Terminated,0,100000000000,1,1306507.2041015625,10.0,0,0
