,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000,"['ID00006', 'ID00017', 'ID00005', 'ID00016', 'ID00004', 'ID00015', 'ID00003', 'ID00014', 'ID00009', 'ID00008', 'ID00007', 'ID00002', 'ID00013', 'ID00001', 'ID00012', 'ID00011', 'ID00010']",1,10,SIPHT,Terminated,0,100000000000,1,3120.291015625,0.1083,0,0
1,ID00001,[],1,5,SIPHT,Terminated,0,100000000000,1,4272.0341796875,1.1742,0,0
2,ID00002,[],1,5,SIPHT,Terminated,0,100000000000,1,4243.6845703125,1.0483,0,0
3,ID00003,[],1,5,SIPHT,Terminated,0,100000000000,1,4255.669921875,0.6609,0,0
4,ID00004,[],1,5,SIPHT,Terminated,0,100000000000,1,4258.95703125,1.5106,0,0
5,ID00005,[],1,5,SIPHT,Terminated,0,100000000000,1,4280.388671875,1.041,0,0
6,ID00006,[],1,5,SIPHT,Terminated,0,100000000000,1,4262.01953125,0.8056,0,0
7,ID00007,[],1,5,SIPHT,Terminated,0,100000000000,1,4256.7724609375,1.4106,0,0
8,ID00008,[],1,5,SIPHT,Terminated,0,100000000000,1,4299.46875,0.9896,0,0
9,ID00009,[],1,5,SIPHT,Terminated,0,100000000000,1,4241.1484375,1.8992,0,0
10,ID00010,[],1,5,SIPHT,Terminated,0,100000000000,1,4299.19140625,1.2852,0,0
11,ID00011,[],1,5,SIPHT,Terminated,0,100000000000,1,4257.6943359375,0.703,0,0
12,ID00012,[],1,5,SIPHT,Terminated,0,100000000000,1,4259.4521484375,1.0781,0,0
13,ID00013,[],1,5,SIPHT,Terminated,0,100000000000,1,4309.857421875,1.4014,0,0
14,ID00014,[],1,5,SIPHT,Terminated,0,100000000000,1,4287.8154296875,1.4693,0,0
15,ID00015,[],1,5,SIPHT,Terminated,0,100000000000,1,4284.44140625,1.4815,0,0
16,ID00016,[],1,5,SIPHT,Terminated,0,100000000000,1,4225.2861328125,1.0625,0,0
17,ID00017,[],1,5,SIPHT,Terminated,0,100000000000,1,4284.2119140625,1.6878,0,0
18,ID00018,[],1,10,SIPHT,Terminated,0,100000000000,1,31635.6669921875,10.0,0,0
19,ID00019,[],1,4,SIPHT,Terminated,0,100000000000,1,5146.7900390625,10.0,0,0
20,ID00020,[],1,5,SIPHT,Terminated,0,100000000000,1,4831.26953125,10.0,0,0
21,ID00021,[],1,10,SIPHT,Terminated,0,100000000000,1,253010.4716796875,10.0,0,0
22,ID00022,"['ID00019', 'ID00018', 'ID00020', 'ID00021']",1,10,SIPHT,Terminated,0,100000000000,1,56787.4423828125,10.0,0,0
23,ID00023,['ID00022'],1,4,SIPHT,Terminated,0,100000000000,1,5120.37890625,1.9616,0,0
24,ID00024,['ID00022'],1,8,SIPHT,Terminated,0,100000000000,1,1412.314453125,6.288,0,0
25,ID00025,['ID00022'],1,10,SIPHT,Terminated,0,100000000000,1,255940.388671875,10.0,0,0
26,ID00026,"['ID00023', 'ID00022']",1,7,SIPHT,Terminated,0,100000000000,1,4324.078125,10.0,0,0
27,ID00027,['ID00022'],1,5,SIPHT,Terminated,0,100000000000,1,2145.3427734375,3.6044,0,0
28,ID00028,"['ID00027', 'ID00026', 'ID00025', 'ID00024', 'ID00022', 'ID00000']",1,10,SIPHT,Terminated,0,100000000000,1,5212.724609375,2.1384,0,0
