,task_id,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk
0,ID00000_0,[],ID00000,1,Genome,Terminated,0,100000000000,1,307912.982421875,1,0,0
1,ID00000_1,[],ID00000,1,Genome,Terminated,0,100000000000,1,48976.19140625,1,0,0
2,ID00000_2,[],ID00000,1,Genome,Terminated,0,100000000000,1,53982.138671875,1,0,0
3,ID00000_3,[],ID00000,1,Genome,Terminated,0,100000000000,1,48776.8779296875,1,0,0
4,ID00000_4,[],ID00000,1,Genome,Terminated,0,100000000000,1,51307.302734375,1,0,0
5,ID00000_5,[],ID00000,1,Genome,Terminated,0,100000000000,1,51488.7431640625,1,0,0
6,ID00000_6,[],ID00000,1,Genome,Terminated,0,100000000000,1,53381.728515625,1,0,0
7,ID00001_0,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,48976.19140625,1,0,0
8,ID00001_1,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,23773.8583984375,1,0,0
9,ID00001_2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,25202.3330078125,1,0,0
10,ID00002_0,['ID00000'],ID00002,1,Genome,Terminated,0,100000000000,1,53982.138671875,1,0,0
11,ID00002_1,['ID00000'],ID00002,1,Genome,Terminated,0,100000000000,1,26634.5107421875,1,0,0
12,ID00002_2,['ID00000'],ID00002,1,Genome,Terminated,0,100000000000,1,27347.6279296875,1,0,0
13,ID00003_0,['ID00000'],ID00003,1,Genome,Terminated,0,100000000000,1,48776.8779296875,1,0,0
14,ID00003_1,['ID00000'],ID00003,1,Genome,Terminated,0,100000000000,1,23602.7998046875,1,0,0
15,ID00003_2,['ID00000'],ID00003,1,Genome,Terminated,0,100000000000,1,25174.078125,1,0,0
16,ID00004_0,['ID00000'],ID00004,1,Genome,Terminated,0,100000000000,1,51307.302734375,1,0,0
17,ID00004_1,['ID00000'],ID00004,1,Genome,Terminated,0,100000000000,1,24974.7783203125,1,0,0
18,ID00004_2,['ID00000'],ID00004,1,Genome,Terminated,0,100000000000,1,26332.5244140625,1,0,0
19,ID00005_0,['ID00000'],ID00005,1,Genome,Terminated,0,100000000000,1,51488.7431640625,1,0,0
20,ID00005_1,['ID00000'],ID00005,1,Genome,Terminated,0,100000000000,1,26377.3857421875,1,0,0
21,ID00005_2,['ID00000'],ID00005,1,Genome,Terminated,0,100000000000,1,25111.357421875,1,0,0
22,ID00006_0,['ID00000'],ID00006,1,Genome,Terminated,0,100000000000,1,53381.728515625,1,0,0
23,ID00006_1,['ID00000'],ID00006,1,Genome,Terminated,0,100000000000,1,26514.822265625,1,0,0
24,ID00006_2,['ID00000'],ID00006,1,Genome,Terminated,0,100000000000,1,26866.90625,1,0,0
25,ID00007_0,['ID00001'],ID00007,1,Genome,Terminated,0,100000000000,1,23773.8583984375,1,0,0
26,ID00007_1,['ID00001'],ID00007,1,Genome,Terminated,0,100000000000,1,22754.7490234375,1,0,0
27,ID00008_0,['ID00002'],ID00008,1,Genome,Terminated,0,100000000000,1,26634.5107421875,1,0,0
28,ID00008_1,['ID00002'],ID00008,1,Genome,Terminated,0,100000000000,1,15846.140625,1,0,0
29,ID00009_0,['ID00003'],ID00009,1,Genome,Terminated,0,100000000000,1,23602.7998046875,1,0,0
30,ID00009_1,['ID00003'],ID00009,1,Genome,Terminated,0,100000000000,1,25680.7177734375,1,0,0
31,ID00010_0,['ID00004'],ID00010,1,Genome,Terminated,0,100000000000,1,24974.7783203125,1,0,0
32,ID00010_1,['ID00004'],ID00010,1,Genome,Terminated,0,100000000000,1,19407.03125,1,0,0
33,ID00011_0,['ID00005'],ID00011,1,Genome,Terminated,0,100000000000,1,26377.3857421875,1,0,0
34,ID00011_1,['ID00005'],ID00011,1,Genome,Terminated,0,100000000000,1,14466.83203125,1,0,0
35,ID00012_0,['ID00006'],ID00012,1,Genome,Terminated,0,100000000000,1,26514.822265625,1,0,0
36,ID00012_1,['ID00006'],ID00012,1,Genome,Terminated,0,100000000000,1,31522.099609375,1,0,0
37,ID00013_0,['ID00007'],ID00013,1,Genome,Terminated,0,100000000000,1,22754.7490234375,1,0,0
38,ID00013_1,['ID00007'],ID00013,1,Genome,Terminated,0,100000000000,1,4890.0322265625,1,0,0
39,ID00014_0,['ID00008'],ID00014,1,Genome,Terminated,0,100000000000,1,15846.140625,1,0,0
40,ID00014_1,['ID00008'],ID00014,1,Genome,Terminated,0,100000000000,1,4094.67578125,1,0,0
41,ID00015_0,['ID00009'],ID00015,1,Genome,Terminated,0,100000000000,1,25680.7177734375,1,0,0
42,ID00015_1,['ID00009'],ID00015,1,Genome,Terminated,0,100000000000,1,6700.34375,1,0,0
43,ID00016_0,['ID00010'],ID00016,1,Genome,Terminated,0,100000000000,1,19407.03125,1,0,0
44,ID00016_1,['ID00010'],ID00016,1,Genome,Terminated,0,100000000000,1,5159.751953125,1,0,0
45,ID00017_0,['ID00011'],ID00017,1,Genome,Terminated,0,100000000000,1,14466.83203125,1,0,0
46,ID00017_1,['ID00011'],ID00017,1,Genome,Terminated,0,100000000000,1,3548.9189453125,1,0,0
47,ID00018_0,['ID00012'],ID00018,1,Genome,Terminated,0,100000000000,1,31522.099609375,1,0,0
48,ID00018_1,['ID00012'],ID00018,1,Genome,Terminated,0,100000000000,1,6451.169921875,1,0,0
49,ID00019_0,['ID00013'],ID00019,1,Genome,Terminated,0,100000000000,1,4204630.578125,1,0,0
50,ID00019_1,['ID00013'],ID00019,1,Genome,Terminated,0,100000000000,1,4890.0322265625,1,0,0
