task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,529,1,0,0,20.975,27.587500000000002,6.6125,40.39999999999998,16,[],18.549999999999997,25.162499999999998,6.6125,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,726,1,0,0,20.975,30.05,9.075,40.39999999999998,17,[],18.549999999999997,27.624999999999996,9.075,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,781,1,0,0,20.975,30.7375,9.7625,40.39999999999998,18,[],18.549999999999997,28.312499999999996,9.7625,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,11,1,0,0,20.975,21.1125,0.1375,40.39999999999998,19,[],18.549999999999997,18.687499999999996,0.1375,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,121,1,0,0,11.9,14.925,3.025,40.39999999999998,8,[],7.1625,8.674999999999999,1.5125,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,788,1,0,0,11.9,21.75,9.85,40.39999999999998,19,[],7.1625,17.0125,9.85,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,694,1,0,0,11.9,29.25,17.35,40.39999999999998,11,[],7.1625,15.8375,8.675,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,2,1,0,0,11.9,12.0,0.1,40.39999999999998,0,[],7.1625,7.1875,0.025,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,723,1,0,0,0.0,18.075,18.075,40.39999999999998,10,[],0.0,9.0375,9.0375,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,789,1,0,0,0.0,19.725,19.725,40.39999999999998,8,[],0.0,9.8625,9.8625,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,773,1,0,0,0.0,9.6625,9.6625,40.39999999999998,16,[],0.0,9.6625,9.6625,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,88,1,0,0,0.0,4.4,4.4,40.39999999999998,1,[],0.0,1.1,1.1,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,139,1,0,0,0.0,6.95,6.95,40.39999999999998,2,[],0.0,1.7375,1.7375,1000.0
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,573,1,0,0,0.0,28.65,28.65,40.39999999999998,3,[],0.0,7.1625,7.1625,1000.0
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,573,1,0,0,0.0,7.1625,7.1625,33.237499999999955,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,7.1625,7.1625,978.8499999999999
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,121,1,0,0,0.0,3.025,3.025,37.375,9,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,1.5125,1.5125,978.8499999999999
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,911,1,0,0,7.1625,18.549999999999997,11.3875,29.012499999999932,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",7.1625,18.549999999999997,11.3875,990.2375
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,529,1,0,0,7.1625,20.3875,13.225,27.174999999999955,9,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",7.1625,13.774999999999999,6.6125,990.2375
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,455,1,0,0,0.0,22.75,22.75,40.39999999999998,1,[],0.0,5.6875,5.6875,1000.0
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,804,1,0,0,0.0,20.1,20.1,40.39999999999998,9,[],0.0,10.05,10.05,1000.0
ID00005_2,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,534,1,0,0,0.0,26.7,26.7,40.39999999999998,2,[],0.0,6.675,6.675,1000.0
ID00005_3,21,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,828,1,0,0,0.0,10.35,10.35,40.39999999999998,17,[],0.0,10.35,10.35,1000.0
ID00005_4,22,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,517,1,0,0,0.0,6.4625,6.4625,40.39999999999998,18,[],0.0,6.4625,6.4625,1000.0
ID00006_0,23,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,476,1,0,0,0.0,11.9,11.9,28.5,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,5.95,5.95,981.1624999999999
