task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,298,1,0,0,18.5625,22.2875,3.725,38.737499999999955,16,[],16.5125,20.2375,3.725,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,638,1,0,0,18.5625,26.5375,7.975,38.737499999999955,18,[],16.5125,24.487499999999997,7.975,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,979,1,0,0,18.5625,30.8,12.2375,38.737499999999955,19,[],16.5125,28.75,12.2375,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,3,1,0,0,18.5625,18.6375,0.075,38.737499999999955,8,[],16.5125,16.55,0.0375,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,12.3375,14.1125,1.775,38.737499999999955,9,[],12.3375,13.225,0.8875,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,286,1,0,0,12.3375,19.4875,7.15,38.737499999999955,10,[],12.3375,15.912500000000001,3.575,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,69,1,0,0,12.3375,14.0625,1.725,38.737499999999955,11,[],12.3375,13.200000000000001,0.8625,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,2,1,0,0,12.3375,12.4375,0.1,38.737499999999955,0,[],12.3375,12.3625,0.025,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,263,1,0,0,0.0,13.15,13.15,38.737499999999955,1,[],0.0,3.2875,3.2875,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,638,1,0,0,0.0,7.975,7.975,38.737499999999955,17,[],0.0,7.975,7.975,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,14,1,0,0,0.0,0.7,0.7,38.737499999999955,2,[],0.0,0.175,0.175,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,972,1,0,0,0.0,12.15,12.15,38.737499999999955,16,[],0.0,12.15,12.15,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,987,1,0,0,0.0,24.675,24.675,38.737499999999955,11,[],0.0,12.3375,12.3375,1000.0
ID00003_0,13,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,987,1,0,0,0.0,12.3375,12.3375,26.399999999999977,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,12.3375,12.3375,984.0375
ID00003_1,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,0.0,0.8875,0.8875,37.84999999999991,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,0.8875,0.8875,984.0375
ID00004_0,15,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,95,1,0,0,12.3375,14.7125,2.375,36.362499999999955,8,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",12.3375,13.525,1.1875,987.7625
ID00004_1,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,298,1,0,0,12.3375,16.0625,3.725,35.01249999999993,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",12.3375,16.0625,3.725,987.7625
ID00005_0,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,31,1,0,0,0.0,1.55,1.55,38.737499999999955,3,[],0.0,0.3875,0.3875,1000.0
ID00005_1,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,739,1,0,0,0.0,18.475,18.475,38.737499999999955,9,[],0.0,9.2375,9.2375,1000.0
ID00005_2,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,506,1,0,0,0.0,25.3,25.3,38.737499999999955,2,[],0.0,6.325,6.325,1000.0
ID00006_0,20,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,364,1,0,0,0.0,4.55,4.55,34.1875,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,4.55,4.55,976.7625
ID00006_1,21,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,286,1,0,0,0.0,7.15,7.15,31.587499999999977,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,3.575,3.575,976.7625
ID00007_0,22,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,880,1,0,0,7.15,18.15,11.0,27.737499999999955,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4.55,15.55,11.0,987.7625
