task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,915,1,0,0,24.6,36.0375,11.4375,36.97500000000002,16,[],22.65,34.0875,11.4375,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,565,1,0,0,24.6,31.6625,7.0625,36.97500000000002,17,[],22.65,29.7125,7.0625,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,237,1,0,0,24.6,27.5625,2.9625,36.97500000000002,18,[],22.65,25.612499999999997,2.9625,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,71,1,0,0,24.6,25.4875,0.8875,36.97500000000002,19,[],22.65,23.537499999999998,0.8875,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,52,1,0,0,12.325,13.625,1.3,36.97500000000002,8,[],10.275,10.925,0.65,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,986,1,0,0,12.325,36.974999999999994,24.65,36.97500000000002,9,[],10.275,22.6,12.325,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,62,1,0,0,12.325,13.875,1.55,36.97500000000002,10,[],10.275,11.05,0.775,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,12.325,12.325,0.0,36.97500000000002,0,[],10.275,10.275,0.0,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,1000,1,0,0,0.0,25.0,25.0,36.97500000000002,11,[],0.0,12.5,12.5,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,558,1,0,0,0.0,13.95,13.95,36.97500000000002,8,[],0.0,6.975,6.975,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,342,1,0,0,0.0,17.1,17.1,36.97500000000002,1,[],0.0,4.275,4.275,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,389,1,0,0,0.0,19.45,19.45,36.97500000000002,2,[],0.0,4.8625,4.8625,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,380,1,0,0,0.0,19.0,19.0,36.97500000000002,3,[],0.0,4.75,4.75,1000.0
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,822,1,0,0,0.0,20.55,20.55,36.97500000000002,10,[],0.0,10.275,10.275,1000.0
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,822,1,0,0,0.0,10.275,10.275,26.700000000000045,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,10.275,10.275,976.1875
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,52,1,0,0,0.0,0.65,0.65,36.325000000000045,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,0.65,0.65,976.1875
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,990,1,0,0,10.275,22.65,12.375,24.600000000000023,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.275,22.65,12.375,988.5625
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,915,1,0,0,10.275,21.7125,11.4375,25.537500000000023,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.275,21.7125,11.4375,988.5625
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,340,1,0,0,0.0,17.0,17.0,36.97500000000002,0,[],0.0,4.25,4.25,1000.0
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,244,1,0,0,0.0,3.05,3.05,36.97500000000002,19,[],0.0,3.05,3.05,1000.0
ID00006_0,20,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,214,1,0,0,0.0,2.675,2.675,34.30000000000007,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,2.675,2.675,976.2875
ID00006_1,21,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,986,1,0,0,0.0,12.325,12.325,24.649999999999977,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,12.325,12.325,976.2875
ID00007_0,22,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,982,1,0,0,12.325,24.6,12.275,24.700000000000045,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.675,14.95,12.275,988.5625
ID00007_1,23,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,565,1,0,0,12.325,19.3875,7.0625,29.912500000000023,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.675,9.7375,7.0625,988.5625
ID00008_0,24,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,244,1,0,0,0.0,3.05,3.05,33.92500000000007,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,3.05,3.05,985.6
ID00008_1,25,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,62,1,0,0,0.0,1.55,1.55,35.42500000000007,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,0.775,0.775,985.6
