task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,68,1,0,0,19.8125,20.6625,0.85,37.47500000000002,16,[],19.8125,20.6625,0.85,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,710,1,0,0,19.8125,28.6875,8.875,37.47500000000002,17,[],19.8125,28.6875,8.875,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,95,1,0,0,19.8125,21.0,1.1875,37.47500000000002,18,[],19.8125,21.0,1.1875,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,28,1,0,0,19.8125,20.1625,0.35,37.47500000000002,19,[],19.8125,20.1625,0.35,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,225,1,0,0,9.3,14.925,5.625,37.47500000000002,8,[],9.3,12.1125,2.8125,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,587,1,0,0,9.3,23.975,14.675,37.47500000000002,9,[],9.3,16.637500000000003,7.3375,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,218,1,0,0,9.3,14.75,5.45,37.47500000000002,10,[],9.3,12.025,2.725,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,9.3,9.3,0.0,37.47500000000002,0,[],9.3,9.3,0.0,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,112,1,0,0,0.0,2.8,2.8,37.47500000000002,11,[],0.0,1.4,1.4,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,744,1,0,0,0.0,18.6,18.6,37.47500000000002,11,[],0.0,9.3,9.3,1000.0
ID00003_0,10,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,744,1,0,0,0.0,9.3,9.3,28.175000000000068,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,9.3,9.3,980.6125
ID00003_1,11,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,225,1,0,0,0.0,5.625,5.625,31.850000000000023,9,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,2.8125,2.8125,980.6125
ID00004_0,12,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,841,1,0,0,9.3,19.8125,10.5125,26.962499999999977,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",9.3,19.8125,10.5125,991.125
ID00004_1,13,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,68,1,0,0,9.3,11.0,1.7,35.77499999999998,9,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",9.3,10.15,0.85,991.125
ID00005_0,14,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,194,1,0,0,0.0,9.7,9.7,37.47500000000002,1,[],0.0,2.425,2.425,1000.0
ID00005_1,15,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,891,1,0,0,0.0,11.1375,11.1375,37.47500000000002,19,[],0.0,11.1375,11.1375,1000.0
ID00005_2,16,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,1006,1,0,0,0.0,12.575,12.575,37.47500000000002,16,[],0.0,12.575,12.575,1000.0
ID00005_3,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,474,1,0,0,0.0,23.7,23.7,37.47500000000002,2,[],0.0,5.925,5.925,1000.0
ID00005_4,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,939,1,0,0,0.0,11.7375,11.7375,37.47500000000002,18,[],0.0,11.7375,11.7375,1000.0
ID00005_5,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,909,1,0,0,0.0,22.725,22.725,37.47500000000002,10,[],0.0,11.3625,11.3625,1000.0
ID00005_6,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,457,1,0,0,0.0,22.85,22.85,37.47500000000002,3,[],0.0,5.7125,5.7125,1000.0
ID00006_0,21,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,675,1,0,0,0.0,8.4375,8.4375,29.037500000000023,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,8.4375,8.4375,982.25
ID00006_1,22,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,587,1,0,0,0.0,7.3375,7.3375,30.137500000000045,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,7.3375,7.3375,982.25
ID00007_0,23,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,503,1,0,0,8.4375,14.725,6.2875,31.1875,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",8.4375,14.725,6.2875,991.125
ID00007_1,24,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,710,1,0,0,8.4375,17.3125,8.875,28.600000000000023,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",8.4375,17.3125,8.875,991.125
ID00008_0,25,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,457,1,0,0,0.0,5.7125,5.7125,31.762500000000045,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,5.7125,5.7125,980.55
ID00008_1,26,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,218,1,0,0,0.0,5.45,5.45,32.02499999999998,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,2.725,2.725,980.55
ID00009_0,27,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,846,1,0,0,5.7125,16.2875,10.575,26.899999999999977,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.7125,16.2875,10.575,991.125
ID00009_1,28,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,95,1,0,0,5.7125,8.0875,2.375,35.10000000000002,8,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.7125,6.9,1.1875,991.125
