task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,381,1,0,0,23.2,27.9625,4.7625,38.41250000000002,16,[],23.2,27.9625,4.7625,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,732,1,0,0,23.2,32.35,9.15,38.41250000000002,18,[],23.2,32.35,9.15,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,871,1,0,0,23.2,34.0875,10.8875,38.41250000000002,19,[],23.2,34.0875,10.8875,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,3,1,0,0,23.2,23.275,0.075,38.41250000000002,8,[],23.2,23.2375,0.0375,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,411,1,0,0,10.45,20.725,10.275,38.41250000000002,9,[],10.45,15.587499999999999,5.1375,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,364,1,0,0,10.45,19.549999999999997,9.1,38.41250000000002,10,[],10.45,15.0,4.55,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,614,1,0,0,10.45,25.799999999999997,15.35,38.41250000000002,11,[],10.45,18.125,7.675,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,2,1,0,0,10.45,10.549999999999999,0.1,38.41250000000002,0,[],10.45,10.475,0.025,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,28,1,0,0,0.0,1.4,1.4,38.41250000000002,1,[],0.0,0.35,0.35,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,836,1,0,0,0.0,10.45,10.45,38.41250000000002,16,[],0.0,10.45,10.45,1000.0
ID00003_0,10,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,836,1,0,0,0.0,10.45,10.45,27.962499999999977,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,10.45,10.45,976.3625
ID00003_1,11,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,411,1,0,0,0.0,5.1375,5.1375,33.27499999999998,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,5.1375,5.1375,976.3625
ID00004_0,12,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,1020,1,0,0,10.45,23.2,12.75,25.662500000000023,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.45,23.2,12.75,989.1125
ID00004_1,13,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,381,1,0,0,10.45,15.212499999999999,4.7625,33.64999999999998,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.45,15.212499999999999,4.7625,989.1125
ID00005_0,14,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,17,1,0,0,0.0,0.85,0.85,38.41250000000002,2,[],0.0,0.2125,0.2125,1000.0
ID00005_1,15,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,192,1,0,0,0.0,9.6,9.6,38.41250000000002,3,[],0.0,2.4,2.4,1000.0
ID00006_0,16,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,214,1,0,0,0.0,2.675,2.675,35.73750000000007,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,2.675,2.675,977.6374999999999
ID00006_1,17,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,364,1,0,0,0.0,4.55,4.55,33.86250000000007,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,4.55,4.55,977.6374999999999
ID00007_0,18,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,918,1,0,0,4.55,16.025,11.475,26.9375,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.675,14.149999999999999,11.475,989.1125
ID00007_1,19,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,732,1,0,0,4.55,13.7,9.15,29.262500000000045,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.675,11.825,9.15,989.1125
