task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,919,1,0,0,23.8,35.2875,11.4875,39.58749999999998,16,[],23.5375,35.025000000000006,11.4875,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,437,1,0,0,23.8,29.262500000000003,5.4625,39.58749999999998,17,[],23.5375,29.0,5.4625,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,727,1,0,0,23.8,32.8875,9.0875,39.58749999999998,18,[],23.5375,32.625,9.0875,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,12,1,0,0,23.8,23.95,0.15,39.58749999999998,19,[],23.5375,23.6875,0.15,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,520,1,0,0,12.3125,25.3125,13.0,39.58749999999998,10,[],12.3125,18.8125,6.5,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,449,1,0,0,12.3125,23.5375,11.225,39.58749999999998,11,[],12.3125,17.925,5.6125,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,156,1,0,0,12.3125,16.2125,3.9,39.58749999999998,9,[],12.3125,14.2625,1.95,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,12.3125,12.3125,0.0,39.58749999999998,0,[],12.3125,12.3125,0.0,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,386,1,0,0,0.0,19.3,19.3,39.58749999999998,1,[],0.0,4.825,4.825,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,356,1,0,0,0.0,17.8,17.8,39.58749999999998,2,[],0.0,4.45,4.45,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,985,1,0,0,0.0,12.3125,12.3125,39.58749999999998,19,[],0.0,12.3125,12.3125,1000.0
ID00003_0,11,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,985,1,0,0,0.0,12.3125,12.3125,27.274999999999977,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,12.3125,12.3125,977.0250000000001
