task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,686,1,0,0,24.0625,32.6375,8.575,40.575000000000045,16,[],17.4125,25.9875,8.575,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,438,1,0,0,24.0625,29.5375,5.475,40.575000000000045,17,[],17.4125,22.887500000000003,5.475,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,819,1,0,0,24.0625,34.3,10.2375,40.575000000000045,18,[],17.4125,27.650000000000002,10.2375,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,21,1,0,0,24.0625,24.325,0.2625,40.575000000000045,19,[],17.4125,17.675,0.2625,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,99,1,0,0,13.3,15.775,2.475,40.575000000000045,8,[],12.3125,13.55,1.2375,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,856,1,0,0,13.3,34.7,21.4,40.575000000000045,10,[],12.3125,23.0125,10.7,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,624,1,0,0,13.3,28.9,15.6,40.575000000000045,11,[],12.3125,20.1125,7.8,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,13.3,13.3,0.0,40.575000000000045,0,[],12.3125,12.3125,0.0,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,503,1,0,0,0.0,25.15,25.15,40.575000000000045,1,[],0.0,6.2875,6.2875,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,583,1,0,0,0.0,29.15,29.15,40.575000000000045,2,[],0.0,7.2875,7.2875,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,814,1,0,0,0.0,10.175,10.175,40.575000000000045,19,[],0.0,10.175,10.175,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,536,1,0,0,0.0,26.8,26.8,40.575000000000045,3,[],0.0,6.7,6.7,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,980,1,0,0,0.0,24.5,24.5,40.575000000000045,8,[],0.0,12.25,12.25,1000.0
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,937,1,0,0,0.0,11.7125,11.7125,40.575000000000045,16,[],0.0,11.7125,11.7125,1000.0
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,937,1,0,0,0.0,11.7125,11.7125,28.862500000000068,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,11.7125,11.7125,981.1875
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,99,1,0,0,0.0,2.475,2.475,38.10000000000002,10,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,1.2375,1.2375,981.1875
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,115,1,0,0,11.7125,14.5875,2.875,37.700000000000045,10,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",11.7125,13.15,1.4375,989.7625
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,686,1,0,0,11.7125,20.2875,8.575,32.0,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",11.7125,20.2875,8.575,989.7625
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,425,1,0,0,0.0,10.625,10.625,40.575000000000045,9,[],0.0,5.3125,5.3125,1000.0
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,330,1,0,0,0.0,16.5,16.5,40.575000000000045,0,[],0.0,4.125,4.125,1000.0
ID00005_2,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,532,1,0,0,0.0,6.65,6.65,40.575000000000045,17,[],0.0,6.65,6.65,1000.0
ID00006_0,21,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,985,1,0,0,0.0,12.3125,12.3125,28.262500000000045,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,12.3125,12.3125,984.2875
ID00006_1,22,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,856,1,0,0,0.0,10.7,10.7,29.875,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,10.7,10.7,984.2875
ID00007_0,23,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,380,1,0,0,12.3125,21.8125,9.5,31.075000000000045,9,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",12.3125,17.0625,4.75,989.7625
ID00007_1,24,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,438,1,0,0,12.3125,17.7875,5.475,35.10000000000002,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",12.3125,17.7875,5.475,989.7625
ID00008_0,25,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,532,1,0,0,0.0,13.3,13.3,27.27500000000009,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,6.65,6.65,979.0
ID00008_1,26,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,624,1,0,0,0.0,7.8,7.8,32.77500000000009,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,7.8,7.8,979.0
ID00009_0,27,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,861,1,0,0,13.3,24.0625,10.7625,29.8125,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",6.65,17.4125,10.7625,989.7625
ID00009_1,28,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,819,1,0,0,13.3,23.5375,10.2375,30.33750000000009,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",6.65,16.887500000000003,10.2375,989.7625
