task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,620,1,0,0,20.5875,28.3375,7.75,37.46249999999998,16,[],20.5875,28.3375,7.75,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,420,1,0,0,20.5875,25.8375,5.25,37.46249999999998,18,[],20.5875,25.8375,5.25,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,534,1,0,0,20.5875,27.2625,6.675,37.46249999999998,19,[],20.5875,27.2625,6.675,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,1,1,0,0,20.5875,20.612499999999997,0.025,37.46249999999998,8,[],20.5875,20.599999999999998,0.0125,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,537,1,0,0,10.2,23.625,13.425,37.46249999999998,9,[],10.2,16.9125,6.7125,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,307,1,0,0,10.2,17.875,7.675,37.46249999999998,10,[],10.2,14.0375,3.8375,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,154,1,0,0,10.2,14.049999999999999,3.85,37.46249999999998,11,[],10.2,12.125,1.925,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,3,1,0,0,10.2,10.35,0.15,37.46249999999998,0,[],10.2,10.237499999999999,0.0375,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,570,1,0,0,0.0,14.25,14.25,37.46249999999998,11,[],0.0,7.125,7.125,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,527,1,0,0,0.0,26.35,26.35,37.46249999999998,1,[],0.0,6.5875,6.5875,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,419,1,0,0,0.0,20.95,20.95,37.46249999999998,2,[],0.0,5.2375,5.2375,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,182,1,0,0,0.0,9.1,9.1,37.46249999999998,3,[],0.0,2.275,2.275,1000.0
ID00003_0,12,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,182,1,0,0,0.0,2.275,2.275,35.1875,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,2.275,2.275,980.25
ID00003_1,13,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,537,1,0,0,0.0,6.7125,6.7125,30.75,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,6.7125,6.7125,980.25
ID00004_0,14,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,960,1,0,0,6.7125,18.7125,12.0,25.462499999999977,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.275,14.275,12.0,992.25
ID00004_1,15,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,620,1,0,0,6.7125,14.4625,7.75,29.712499999999977,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",2.275,10.025,7.75,992.25
ID00005_0,16,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,970,1,0,0,0.0,12.125,12.125,37.46249999999998,17,[],0.0,12.125,12.125,1000.0
ID00005_1,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,115,1,0,0,0.0,5.75,5.75,37.46249999999998,3,[],0.0,1.4375,1.4375,1000.0
ID00005_2,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,852,1,0,0,0.0,10.65,10.65,37.46249999999998,18,[],0.0,10.65,10.65,1000.0
ID00005_3,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,231,1,0,0,0.0,11.55,11.55,37.46249999999998,0,[],0.0,2.8875,2.8875,1000.0
