task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,702,1,0,0,17.4625,26.237499999999997,8.775,33.14999999999998,16,[],12.649999999999999,21.424999999999997,8.775,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,86,1,0,0,17.4625,18.537499999999998,1.075,33.14999999999998,17,[],12.649999999999999,13.724999999999998,1.075,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,304,1,0,0,17.4625,21.2625,3.8,33.14999999999998,18,[],12.649999999999999,16.45,3.8,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,5,1,0,0,17.4625,17.525,0.0625,33.14999999999998,19,[],12.649999999999999,12.712499999999999,0.0625,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,414,1,0,0,10.95,21.299999999999997,10.35,33.14999999999998,8,[],10.2875,15.462499999999999,5.175,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,438,1,0,0,10.95,21.9,10.95,33.14999999999998,10,[],10.2875,15.7625,5.475,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,328,1,0,0,10.95,19.15,8.2,33.14999999999998,11,[],10.2875,14.3875,4.1,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,11,1,0,0,10.95,11.5,0.55,33.14999999999998,0,[],10.2875,10.424999999999999,0.1375,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,347,1,0,0,0.0,17.35,17.35,33.14999999999998,1,[],0.0,4.3375,4.3375,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,29,1,0,0,0.0,1.45,1.45,33.14999999999998,2,[],0.0,0.3625,0.3625,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,591,1,0,0,0.0,7.3875,7.3875,33.14999999999998,19,[],0.0,7.3875,7.3875,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,544,1,0,0,0.0,6.8,6.8,33.14999999999998,17,[],0.0,6.8,6.8,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,555,1,0,0,0.0,27.75,27.75,33.14999999999998,3,[],0.0,6.9375,6.9375,1000.0
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,368,1,0,0,0.0,18.4,18.4,33.14999999999998,2,[],0.0,4.6,4.6,1000.0
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,368,1,0,0,0.0,4.6,4.6,28.549999999999955,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,4.6,4.6,982.45
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,414,1,0,0,0.0,5.175,5.175,27.975000000000023,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,5.175,5.175,982.45
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,382,1,0,0,5.175,14.725000000000001,9.55,23.600000000000023,9,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4.6,9.375,4.775,991.225
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,702,1,0,0,5.175,13.95,8.775,24.375,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4.6,13.375,8.775,991.225
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,773,1,0,0,0.0,9.6625,9.6625,33.14999999999998,18,[],0.0,9.6625,9.6625,1000.0
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,489,1,0,0,0.0,12.225,12.225,33.14999999999998,9,[],0.0,6.1125,6.1125,1000.0
ID00005_2,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,239,1,0,0,0.0,11.95,11.95,33.14999999999998,0,[],0.0,2.9875,2.9875,1000.0
ID00005_3,21,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,823,1,0,0,0.0,10.2875,10.2875,33.14999999999998,16,[],0.0,10.2875,10.2875,1000.0
ID00006_0,22,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,473,1,0,0,0.0,5.9125,5.9125,27.237499999999955,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,5.9125,5.9125,984.7125
ID00006_1,23,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,438,1,0,0,0.0,10.95,10.95,22.199999999999932,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,5.475,5.475,984.7125
ID00007_0,24,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,521,1,0,0,10.95,17.4625,6.5125,26.637499999999932,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.9125,12.425,6.5125,991.225
ID00007_1,25,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,86,1,0,0,10.95,12.024999999999999,1.075,32.07499999999993,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.9125,6.9875,1.075,991.225
ID00008_0,26,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,823,1,0,0,0.0,10.2875,10.2875,22.862499999999955,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,10.2875,10.2875,987.4250000000001
ID00008_1,27,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,328,1,0,0,0.0,4.1,4.1,29.049999999999955,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,4.1,4.1,987.4250000000001
ID00009_0,28,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,189,1,0,0,10.2875,12.649999999999999,2.3625,30.787500000000023,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.2875,12.649999999999999,2.3625,991.225
ID00009_1,29,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,304,1,0,0,10.2875,14.087499999999999,3.8,29.350000000000023,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.2875,14.087499999999999,3.8,991.225
