task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,638,1,0,0,20.0625,28.0375,7.975,34.700000000000045,16,[],17.237499999999997,25.2125,7.975,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,353,1,0,0,20.0625,24.475,4.4125,34.700000000000045,17,[],17.237499999999997,21.65,4.4125,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,249,1,0,0,20.0625,23.175,3.1125,34.700000000000045,18,[],17.237499999999997,20.349999999999998,3.1125,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,2,1,0,0,20.0625,20.1125,0.05,34.700000000000045,8,[],17.237499999999997,17.262499999999996,0.025,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,747,1,0,0,10.9625,29.637500000000003,18.675,34.700000000000045,9,[],8.1375,17.475,9.3375,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,250,1,0,0,10.9625,17.2125,6.25,34.700000000000045,10,[],8.1375,11.2625,3.125,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,877,1,0,0,10.9625,32.8875,21.925,34.700000000000045,11,[],8.1375,19.1,10.9625,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,1,1,0,0,10.9625,11.012500000000001,0.05,34.700000000000045,0,[],8.1375,8.149999999999999,0.0125,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,631,1,0,0,0.0,7.8875,7.8875,34.700000000000045,18,[],0.0,7.8875,7.8875,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,105,1,0,0,0.0,5.25,5.25,34.700000000000045,1,[],0.0,1.3125,1.3125,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,28,1,0,0,0.0,1.4,1.4,34.700000000000045,2,[],0.0,0.35,0.35,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,290,1,0,0,0.0,14.5,14.5,34.700000000000045,3,[],0.0,3.625,3.625,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,468,1,0,0,0.0,23.4,23.4,34.700000000000045,2,[],0.0,5.85,5.85,1000.0
ID00003_0,13,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,468,1,0,0,0.0,5.85,5.85,28.850000000000023,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,5.85,5.85,981.725
ID00003_1,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,747,1,0,0,0.0,9.3375,9.3375,25.362500000000068,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,9.3375,9.3375,981.725
ID00004_0,15,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,824,1,0,0,9.3375,19.637500000000003,10.3,24.40000000000009,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.85,16.15,10.3,992.025
ID00004_1,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,638,1,0,0,9.3375,17.3125,7.975,26.725000000000023,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",5.85,13.825,7.975,992.025
ID00005_0,17,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,818,1,0,0,0.0,10.225,10.225,34.700000000000045,17,[],0.0,10.225,10.225,1000.0
ID00005_1,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,110,1,0,0,0.0,5.5,5.5,34.700000000000045,1,[],0.0,1.375,1.375,1000.0
ID00005_2,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,544,1,0,0,0.0,13.6,13.6,34.700000000000045,10,[],0.0,6.8,6.8,1000.0
ID00005_3,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,69,1,0,0,0.0,3.45,3.45,34.700000000000045,1,[],0.0,0.8625,0.8625,1000.0
