task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,255,1,0,0,19.025,22.2125,3.1875,34.799999999999955,16,[],13.8125,17.0,3.1875,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,384,1,0,0,19.025,23.825,4.8,34.799999999999955,17,[],13.8125,18.6125,4.8,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,515,1,0,0,19.025,25.4625,6.4375,34.799999999999955,18,[],13.8125,20.25,6.4375,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,0,1,0,0,19.025,19.025,0.0,34.799999999999955,0,[],13.8125,13.8125,0.0,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,770,1,0,0,12.5875,22.2125,9.625,34.799999999999955,19,[],12.5875,22.2125,9.625,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,164,1,0,0,12.5875,16.6875,4.1,34.799999999999955,8,[],12.5875,14.6375,2.05,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,675,1,0,0,12.5875,29.4625,16.875,34.799999999999955,9,[],12.5875,21.025,8.4375,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,6,1,0,0,12.5875,12.7375,0.15,34.799999999999955,10,[],12.5875,12.6625,0.075,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,811,1,0,0,0.0,20.275,20.275,34.799999999999955,11,[],0.0,10.1375,10.1375,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,222,1,0,0,0.0,11.1,11.1,34.799999999999955,1,[],0.0,2.775,2.775,1000.0
