task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,VmId,children,initial_EST,initial_EFT,initial_MET,initial_LFT
ID00000_0,0,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,981,1,0,0,22.15,34.412499999999994,12.2625,43.58749999999998,16,[],16.1125,28.375,12.2625,1000.0
ID00000_1,1,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,15,1,0,0,22.15,22.3375,0.1875,43.58749999999998,17,[],16.1125,16.3,0.1875,1000.0
ID00000_2,2,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,765,1,0,0,22.15,31.7125,9.5625,43.58749999999998,18,[],16.1125,25.675,9.5625,1000.0
ID00000_3,3,"['ID00004', 'ID00009', 'ID00007']",ID00000,1,CyberShake,Terminated,0,100000000000,1,14,1,0,0,22.15,22.325,0.175,43.58749999999998,19,[],16.1125,16.2875,0.175,1000.0
ID00001_0,4,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,791,1,0,0,10.7375,30.5125,19.775,43.58749999999998,9,[],10.7375,20.625,9.8875,1000.0
ID00001_1,5,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,186,1,0,0,10.7375,15.387500000000001,4.65,43.58749999999998,10,[],10.7375,13.0625,2.325,1000.0
ID00001_2,6,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,852,1,0,0,10.7375,32.0375,21.3,43.58749999999998,11,[],10.7375,21.387500000000003,10.65,1000.0
ID00001_3,7,"['ID00006', 'ID00003', 'ID00008']",ID00001,1,CyberShake,Terminated,0,100000000000,1,1,1,0,0,10.7375,10.787500000000001,0.05,43.58749999999998,0,[],10.7375,10.75,0.0125,1000.0
ID00002_0,8,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,438,1,0,0,0.0,21.9,21.9,43.58749999999998,1,[],0.0,5.475,5.475,1000.0
ID00002_1,9,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,910,1,0,0,0.0,11.375,11.375,43.58749999999998,19,[],0.0,11.375,11.375,1000.0
ID00002_2,10,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,230,1,0,0,0.0,11.5,11.5,43.58749999999998,2,[],0.0,2.875,2.875,1000.0
ID00002_3,11,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,686,1,0,0,0.0,8.575,8.575,43.58749999999998,17,[],0.0,8.575,8.575,1000.0
ID00002_4,12,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,977,1,0,0,0.0,24.425,24.425,43.58749999999998,10,[],0.0,12.2125,12.2125,1000.0
ID00002_5,13,[],ID00002,1,CyberShake,Terminated,0,100000000000,1,18,1,0,0,0.0,0.9,0.9,43.58749999999998,3,[],0.0,0.225,0.225,1000.0
ID00003_0,14,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,18,1,0,0,0.0,0.45,0.45,43.13749999999993,8,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,0.225,0.225,975.4749999999999
ID00003_1,15,[],ID00003,1,CyberShake,Terminated,0,100000000000,1,791,1,0,0,0.0,9.8875,9.8875,33.69999999999993,19,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00004_0', 'ID00004_1']",0.0,9.8875,9.8875,975.4749999999999
ID00004_0,16,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,349,1,0,0,9.8875,18.612499999999997,8.725,34.862499999999955,8,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",0.225,4.5874999999999995,4.3625,987.7375
ID00004_1,17,['ID00003'],ID00004,1,CyberShake,Terminated,0,100000000000,1,981,1,0,0,9.8875,22.15,12.2625,31.324999999999932,19,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",0.225,12.487499999999999,12.2625,987.7375
ID00005_0,18,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,872,1,0,0,0.0,10.9,10.9,43.58749999999998,16,[],0.0,10.9,10.9,1000.0
ID00005_1,19,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,1014,1,0,0,0.0,12.675,12.675,43.58749999999998,17,[],0.0,12.675,12.675,1000.0
ID00005_2,20,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,313,1,0,0,0.0,15.65,15.65,43.58749999999998,3,[],0.0,3.9125,3.9125,1000.0
ID00005_3,21,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,798,1,0,0,0.0,19.95,19.95,43.58749999999998,8,[],0.0,9.975,9.975,1000.0
ID00005_4,22,[],ID00005,1,CyberShake,Terminated,0,100000000000,1,382,1,0,0,0.0,19.1,19.1,43.58749999999998,0,[],0.0,4.775,4.775,1000.0
ID00006_0,23,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,859,1,0,0,0.0,10.7375,10.7375,32.85000000000002,16,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,10.7375,10.7375,982.3625
ID00006_1,24,[],ID00006,1,CyberShake,Terminated,0,100000000000,1,186,1,0,0,0.0,4.65,4.65,38.9375,9,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00007_0', 'ID00007_1']",0.0,2.325,2.325,982.3625
ID00007_0,25,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,430,1,0,0,10.7375,16.1125,5.375,38.21249999999998,16,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.7375,16.1125,5.375,987.7375
ID00007_1,26,['ID00006'],ID00007,1,CyberShake,Terminated,0,100000000000,1,15,1,0,0,10.7375,11.1125,0.375,43.21249999999998,9,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",10.7375,10.925,0.1875,987.7375
ID00008_0,27,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,382,1,0,0,0.0,4.775,4.775,38.8125,18,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,4.775,4.775,978.175
ID00008_1,28,[],ID00008,1,CyberShake,Terminated,0,100000000000,1,852,1,0,0,0.0,10.65,10.65,32.9375,17,"['ID00001_0', 'ID00001_1', 'ID00001_2', 'ID00001_3', 'ID00009_0', 'ID00009_1']",0.0,10.65,10.65,978.175
ID00009_0,29,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,664,1,0,0,10.65,18.950000000000003,8.3,35.28750000000002,18,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4.775,13.075000000000001,8.3,987.7375
ID00009_1,30,['ID00008'],ID00009,1,CyberShake,Terminated,0,100000000000,1,765,1,0,0,10.65,20.2125,9.5625,34.02499999999998,17,"['ID00000_0', 'ID00000_1', 'ID00000_2', 'ID00000_3']",4.775,14.3375,9.5625,987.7375
